district,region,pcode,year,month,cdi
Doolow,Gedo,2605,2017,12,1.03
Doolow,Gedo,2605,2018,1,1.01
Doolow,Gedo,2605,2018,2,0.89
Doolow,Gedo,2605,2018,3,1.22
Doolow,Gedo,2605,2018,4,1.79
Doolow,Gedo,2605,2018,5,2.56
Doolow,Gedo,2605,2018,6,3.04
Doolow,Gedo,2605,2018,7,2.91
Doolow,Gedo,2605,2018,8,2.26
Doolow,Gedo,2605,2018,9,1.47
Doolow,Gedo,2605,2018,10,0.92
Doolow,Gedo,2605,2018,11,0.81
Doolow,Gedo,2605,2018,12,0.95
Doolow,Gedo,2605,2019,1,1.05
Doolow,Gedo,2605,2019,2,0.96
Doolow,Gedo,2605,2019,3,0.66
Doolow,Gedo,2605,2019,4,1.02
Doolow,Gedo,2605,2019,5,1.61
Doolow,Gedo,2605,2019,6,1.7
Doolow,Gedo,2605,2019,7,1.61
Doolow,Gedo,2605,2019,8,1.15
Doolow,Gedo,2605,2019,9,1.09
Doolow,Gedo,2605,2019,10,2.91
Doolow,Gedo,2605,2019,11,2.91
Doolow,Gedo,2605,2019,12,2.95
Doolow,Gedo,2605,2020,1,2.83
Doolow,Gedo,2605,2020,2,2.36
Doolow,Gedo,2605,2020,3,3.35
Doolow,Gedo,2605,2020,4,2.67
Doolow,Gedo,2605,2020,5,2.33
Doolow,Gedo,2605,2020,6,2.09
Doolow,Gedo,2605,2020,7,1.73
Doolow,Gedo,2605,2020,8,1.64
Doolow,Gedo,2605,2020,9,1.27
Doolow,Gedo,2605,2020,10,0.67
Doolow,Gedo,2605,2020,11,0.77
Doolow,Gedo,2605,2020,12,0.65
Doolow,Gedo,2605,2021,1,0.73
Doolow,Gedo,2605,2021,2,1.06
Doolow,Gedo,2605,2021,3,1.17
Doolow,Gedo,2605,2021,4,1.14
Doolow,Gedo,2605,2021,5,1.8
Doolow,Gedo,2605,2021,6,1.95
Doolow,Gedo,2605,2021,7,1.78
Doolow,Gedo,2605,2021,8,1.27
Doolow,Gedo,2605,2021,9,1.19
Doolow,Gedo,2605,2021,10,0.82
Doolow,Gedo,2605,2021,11,0.33
Doolow,Gedo,2605,2021,12,0.27
Doolow,Gedo,2605,2022,1,0.28
Doolow,Gedo,2605,2022,2,0.35
Doolow,Gedo,2605,2022,3,0.38
Doolow,Gedo,2605,2022,4,0.53
Doolow,Gedo,2605,2022,5,0.88
Doolow,Gedo,2605,2022,6,1.07
Doolow,Gedo,2605,2022,7,1.01
Doolow,Gedo,2605,2022,8,0.77
Doolow,Gedo,2605,2022,9,0.75
Doolow,Gedo,2605,2022,10,0.61
Doolow,Gedo,2605,2022,11,0.71
Doolow,Gedo,2605,2022,12,0.46
Doolow,Gedo,2605,2023,1,0.44
Doolow,Gedo,2605,2023,2,0.55
Doolow,Gedo,2605,2023,3,0.82
Doolow,Gedo,2605,2023,4,1.56
Doolow,Gedo,2605,2023,5,1.67
Doolow,Gedo,2605,2023,6,1.61
Doolow,Gedo,2605,2023,7,
Eyl,Nugaal,1703,2013,1,
Eyl,Nugaal,1703,2013,2,
Eyl,Nugaal,1703,2013,3,
Eyl,Nugaal,1703,2013,4,
Eyl,Nugaal,1703,2013,5,
Eyl,Nugaal,1703,2013,6,
Eyl,Nugaal,1703,2013,7,
Eyl,Nugaal,1703,2013,8,
Eyl,Nugaal,1703,2013,9,
Eyl,Nugaal,1703,2013,10,
Eyl,Nugaal,1703,2013,11,
Eyl,Nugaal,1703,2013,12,
Eyl,Nugaal,1703,2014,1,
Eyl,Nugaal,1703,2014,2,
Eyl,Nugaal,1703,2014,3,
Eyl,Nugaal,1703,2014,4,
Eyl,Nugaal,1703,2014,5,
Eyl,Nugaal,1703,2014,6,
Eyl,Nugaal,1703,2014,7,
Eyl,Nugaal,1703,2014,8,
Eyl,Nugaal,1703,2014,9,
Eyl,Nugaal,1703,2014,10,
Eyl,Nugaal,1703,2014,11,
Eyl,Nugaal,1703,2014,12,
Eyl,Nugaal,1703,2015,1,0.63
Eyl,Nugaal,1703,2015,2,0.7
Eyl,Nugaal,1703,2015,3,0.75
Eyl,Nugaal,1703,2015,4,1.06
Eyl,Nugaal,1703,2015,5,1.19
Eyl,Nugaal,1703,2015,6,1.26
Eyl,Nugaal,1703,2015,7,1.25
Eyl,Nugaal,1703,2015,8,1.09
Eyl,Nugaal,1703,2015,9,1.1
Eyl,Nugaal,1703,2015,10,0.9
Eyl,Nugaal,1703,2015,11,0.82
Eyl,Nugaal,1703,2015,12,0.68
Eyl,Nugaal,1703,2016,1,0.65
Eyl,Nugaal,1703,2016,2,0.63
Eyl,Nugaal,1703,2016,3,0.61
Eyl,Nugaal,1703,2016,4,0.57
Eyl,Nugaal,1703,2016,5,0.57
Eyl,Nugaal,1703,2016,6,0.54
Eyl,Nugaal,1703,2016,7,0.55
Eyl,Nugaal,1703,2016,8,0.61
Eyl,Nugaal,1703,2016,9,0.63
Eyl,Nugaal,1703,2016,10,0.45
Eyl,Nugaal,1703,2016,11,0.26
Eyl,Nugaal,1703,2016,12,0.27
Eyl,Nugaal,1703,2017,1,0.3
Eyl,Nugaal,1703,2017,2,0.31
Eyl,Nugaal,1703,2017,3,0.31
Eyl,Nugaal,1703,2017,4,0.41
Eyl,Nugaal,1703,2017,5,0.51
Eyl,Nugaal,1703,2017,6,0.59
Eyl,Nugaal,1703,2017,7,0.54
Eyl,Nugaal,1703,2017,8,0.66
Eyl,Nugaal,1703,2017,9,0.77
Eyl,Nugaal,1703,2017,10,0.59
Eyl,Nugaal,1703,2017,11,0.46
Eyl,Nugaal,1703,2017,12,0.41
Eyl,Nugaal,1703,2018,1,0.42
Eyl,Nugaal,1703,2018,2,0.47
Eyl,Nugaal,1703,2018,3,0.48
Eyl,Nugaal,1703,2018,4,0.87
Eyl,Nugaal,1703,2018,5,2.1
Eyl,Nugaal,1703,2018,6,2.3
Eyl,Nugaal,1703,2018,7,1.93
Eyl,Nugaal,1703,2018,8,1.54
Eyl,Nugaal,1703,2018,9,1.99
Eyl,Nugaal,1703,2018,10,2.03
Eyl,Nugaal,1703,2018,11,1.15
Eyl,Nugaal,1703,2018,12,0.93
Eyl,Nugaal,1703,2019,1,0.98
Eyl,Nugaal,1703,2019,2,1.25
Eyl,Nugaal,1703,2019,3,1.05
Eyl,Nugaal,1703,2019,4,0.34
Eyl,Nugaal,1703,2019,5,1.09
Eyl,Nugaal,1703,2019,6,1.45
Eyl,Nugaal,1703,2019,7,1.7
Eyl,Nugaal,1703,2019,8,1.8
Eyl,Nugaal,1703,2019,9,1.55
Eyl,Nugaal,1703,2019,10,2.71
Eyl,Nugaal,1703,2019,11,3.19
Eyl,Nugaal,1703,2019,12,3.83
Eyl,Nugaal,1703,2020,1,3.6
Eyl,Nugaal,1703,2020,2,3.19
Eyl,Nugaal,1703,2020,3,3.73
Eyl,Nugaal,1703,2020,4,3.07
Eyl,Nugaal,1703,2020,5,1.84
Eyl,Nugaal,1703,2020,6,1.28
Eyl,Nugaal,1703,2020,7,1.25
Eyl,Nugaal,1703,2020,8,1.68
Eyl,Nugaal,1703,2020,9,1.37
Eyl,Nugaal,1703,2020,10,1
Eyl,Nugaal,1703,2020,11,0.73
Eyl,Nugaal,1703,2020,12,0.58
Eyl,Nugaal,1703,2021,1,0.86
Eyl,Nugaal,1703,2021,2,1.05
Eyl,Nugaal,1703,2021,3,1.1
Eyl,Nugaal,1703,2021,4,0.96
Eyl,Nugaal,1703,2021,5,1.07
Eyl,Nugaal,1703,2021,6,1.02
Eyl,Nugaal,1703,2021,7,0.83
Eyl,Nugaal,1703,2021,8,0.66
Eyl,Nugaal,1703,2021,9,0.84
Eyl,Nugaal,1703,2021,10,0.78
Eyl,Nugaal,1703,2021,11,0.42
Eyl,Nugaal,1703,2021,12,0.33
Eyl,Nugaal,1703,2022,1,0.33
Eyl,Nugaal,1703,2022,2,0.34
Eyl,Nugaal,1703,2022,3,0.4
Eyl,Nugaal,1703,2022,4,0.38
Eyl,Nugaal,1703,2022,5,0.42
Eyl,Nugaal,1703,2022,6,0.39
Eyl,Nugaal,1703,2022,7,0.46
Eyl,Nugaal,1703,2022,8,0.53
Eyl,Nugaal,1703,2022,9,0.7
Eyl,Nugaal,1703,2022,10,1.08
Eyl,Nugaal,1703,2022,11,0.8
Eyl,Nugaal,1703,2022,12,1.47
Eyl,Nugaal,1703,2023,1,1.66
Eyl,Nugaal,1703,2023,2,1.65
Eyl,Nugaal,1703,2023,3,1.31
Eyl,Nugaal,1703,2023,4,1.13
Eyl,Nugaal,1703,2023,5,1.36
Eyl,Nugaal,1703,2023,6,1.77
Eyl,Nugaal,1703,2023,7,
Gaalkacyo,Mudug,1801,2013,1,
Gaalkacyo,Mudug,1801,2013,2,
Gaalkacyo,Mudug,1801,2013,3,
Gaalkacyo,Mudug,1801,2013,4,
Gaalkacyo,Mudug,1801,2013,5,
Gaalkacyo,Mudug,1801,2013,6,
Gaalkacyo,Mudug,1801,2013,7,
Gaalkacyo,Mudug,1801,2013,8,
Gaalkacyo,Mudug,1801,2013,9,
Gaalkacyo,Mudug,1801,2013,10,
Gaalkacyo,Mudug,1801,2013,11,
Gaalkacyo,Mudug,1801,2013,12,
Gaalkacyo,Mudug,1801,2014,1,
Gaalkacyo,Mudug,1801,2014,2,
Gaalkacyo,Mudug,1801,2014,3,
Gaalkacyo,Mudug,1801,2014,4,
Gaalkacyo,Mudug,1801,2014,5,
Gaalkacyo,Mudug,1801,2014,6,
Gaalkacyo,Mudug,1801,2014,7,
Gaalkacyo,Mudug,1801,2014,8,
Gaalkacyo,Mudug,1801,2014,9,
Gaalkacyo,Mudug,1801,2014,10,
Gaalkacyo,Mudug,1801,2014,11,
Gaalkacyo,Mudug,1801,2014,12,
Gaalkacyo,Mudug,1801,2015,1,0.65
Gaalkacyo,Mudug,1801,2015,2,0.66
Gaalkacyo,Mudug,1801,2015,3,0.85
Gaalkacyo,Mudug,1801,2015,4,1.43
Gaalkacyo,Mudug,1801,2015,5,1.28
Gaalkacyo,Mudug,1801,2015,6,1.08
Gaalkacyo,Mudug,1801,2015,7,0.75
Gaalkacyo,Mudug,1801,2015,8,1
Gaalkacyo,Mudug,1801,2015,9,1.15
Gaalkacyo,Mudug,1801,2015,10,1.2
Gaalkacyo,Mudug,1801,2015,11,1.28
Gaalkacyo,Mudug,1801,2015,12,1.1
Gaalkacyo,Mudug,1801,2016,1,0.88
Gaalkacyo,Mudug,1801,2016,2,0.85
Gaalkacyo,Mudug,1801,2016,3,0.82
Gaalkacyo,Mudug,1801,2016,4,0.59
Gaalkacyo,Mudug,1801,2016,5,0.58
Gaalkacyo,Mudug,1801,2016,6,0.64
Gaalkacyo,Mudug,1801,2016,7,0.63
Gaalkacyo,Mudug,1801,2016,8,0.55
Gaalkacyo,Mudug,1801,2016,9,0.56
Gaalkacyo,Mudug,1801,2016,10,0.5
Gaalkacyo,Mudug,1801,2016,11,0.37
Gaalkacyo,Mudug,1801,2016,12,0.32
Gaalkacyo,Mudug,1801,2017,1,0.26
Gaalkacyo,Mudug,1801,2017,2,0.28
Gaalkacyo,Mudug,1801,2017,3,0.25
Gaalkacyo,Mudug,1801,2017,4,0.25
Gaalkacyo,Mudug,1801,2017,5,0.4
Gaalkacyo,Mudug,1801,2017,6,0.41
Gaalkacyo,Mudug,1801,2017,7,0.41
Gaalkacyo,Mudug,1801,2017,8,0.63
Gaalkacyo,Mudug,1801,2017,9,0.68
Gaalkacyo,Mudug,1801,2017,10,0.7
Gaalkacyo,Mudug,1801,2017,11,0.59
Gaalkacyo,Mudug,1801,2017,12,0.65
Gaalkacyo,Mudug,1801,2018,1,0.74
Gaalkacyo,Mudug,1801,2018,2,0.65
Gaalkacyo,Mudug,1801,2018,3,0.7
Gaalkacyo,Mudug,1801,2018,4,1.46
Gaalkacyo,Mudug,1801,2018,5,2.4
Gaalkacyo,Mudug,1801,2018,6,2.47
Gaalkacyo,Mudug,1801,2018,7,2.08
Gaalkacyo,Mudug,1801,2018,8,1.49
Gaalkacyo,Mudug,1801,2018,9,1.85
Gaalkacyo,Mudug,1801,2018,10,1.57
Gaalkacyo,Mudug,1801,2018,11,0.8
Gaalkacyo,Mudug,1801,2018,12,0.65
Gaalkacyo,Mudug,1801,2019,1,0.7
Gaalkacyo,Mudug,1801,2019,2,0.7
Gaalkacyo,Mudug,1801,2019,3,0.55
Gaalkacyo,Mudug,1801,2019,4,0.31
Gaalkacyo,Mudug,1801,2019,5,1
Gaalkacyo,Mudug,1801,2019,6,1.33
Gaalkacyo,Mudug,1801,2019,7,1.38
Gaalkacyo,Mudug,1801,2019,8,1.12
Gaalkacyo,Mudug,1801,2019,9,0.83
Gaalkacyo,Mudug,1801,2019,10,1.89
Gaalkacyo,Mudug,1801,2019,11,3.14
Gaalkacyo,Mudug,1801,2019,12,3.13
Gaalkacyo,Mudug,1801,2020,1,2.88
Gaalkacyo,Mudug,1801,2020,2,2.4
Gaalkacyo,Mudug,1801,2020,3,3.77
Gaalkacyo,Mudug,1801,2020,4,3.56
Gaalkacyo,Mudug,1801,2020,5,2.01
Gaalkacyo,Mudug,1801,2020,6,1.68
Gaalkacyo,Mudug,1801,2020,7,1.72
Gaalkacyo,Mudug,1801,2020,8,1.67
Gaalkacyo,Mudug,1801,2020,9,1.4
Gaalkacyo,Mudug,1801,2020,10,1.93
Gaalkacyo,Mudug,1801,2020,11,1.93
Gaalkacyo,Mudug,1801,2020,12,1.64
Gaalkacyo,Mudug,1801,2021,1,1.78
Gaalkacyo,Mudug,1801,2021,2,2.26
Gaalkacyo,Mudug,1801,2021,3,2.09
Gaalkacyo,Mudug,1801,2021,4,0.8
Gaalkacyo,Mudug,1801,2021,5,0.77
Gaalkacyo,Mudug,1801,2021,6,0.99
Gaalkacyo,Mudug,1801,2021,7,1.14
Gaalkacyo,Mudug,1801,2021,8,0.93
Gaalkacyo,Mudug,1801,2021,9,0.74
Gaalkacyo,Mudug,1801,2021,10,0.53
Gaalkacyo,Mudug,1801,2021,11,0.34
Gaalkacyo,Mudug,1801,2021,12,0.28
Gaalkacyo,Mudug,1801,2022,1,0.29
Gaalkacyo,Mudug,1801,2022,2,0.31
Gaalkacyo,Mudug,1801,2022,3,0.36
Gaalkacyo,Mudug,1801,2022,4,0.49
Gaalkacyo,Mudug,1801,2022,5,0.65
Gaalkacyo,Mudug,1801,2022,6,0.75
Gaalkacyo,Mudug,1801,2022,7,0.89
Gaalkacyo,Mudug,1801,2022,8,0.79
Gaalkacyo,Mudug,1801,2022,9,0.87
Gaalkacyo,Mudug,1801,2022,10,1.1
Gaalkacyo,Mudug,1801,2022,11,1.08
Gaalkacyo,Mudug,1801,2022,12,1.22
Gaalkacyo,Mudug,1801,2023,1,1.32
Gaalkacyo,Mudug,1801,2023,2,1.32
Gaalkacyo,Mudug,1801,2023,3,1.06
Gaalkacyo,Mudug,1801,2023,4,1.18
Gaalkacyo,Mudug,1801,2023,5,1.28
Gaalkacyo,Mudug,1801,2023,6,1.51
Gaalkacyo,Mudug,1801,2023,7,
Galdogob,Mudug,1802,2013,1,
Galdogob,Mudug,1802,2013,2,
Galdogob,Mudug,1802,2013,3,
Galdogob,Mudug,1802,2013,4,
Galdogob,Mudug,1802,2013,5,
Galdogob,Mudug,1802,2013,6,
Galdogob,Mudug,1802,2013,7,
Galdogob,Mudug,1802,2013,8,
Galdogob,Mudug,1802,2013,9,
Galdogob,Mudug,1802,2013,10,
Galdogob,Mudug,1802,2013,11,
Galdogob,Mudug,1802,2013,12,
Galdogob,Mudug,1802,2014,1,
Galdogob,Mudug,1802,2014,2,
Galdogob,Mudug,1802,2014,3,
Galdogob,Mudug,1802,2014,4,
Galdogob,Mudug,1802,2014,5,
Galdogob,Mudug,1802,2014,6,
Galdogob,Mudug,1802,2014,7,
Galdogob,Mudug,1802,2014,8,
Galdogob,Mudug,1802,2014,9,
Galdogob,Mudug,1802,2014,10,
Galdogob,Mudug,1802,2014,11,
Galdogob,Mudug,1802,2014,12,
Galdogob,Mudug,1802,2015,1,0.74
Galdogob,Mudug,1802,2015,2,0.84
Galdogob,Mudug,1802,2015,3,0.81
Galdogob,Mudug,1802,2015,4,1
Galdogob,Mudug,1802,2015,5,1.05
Galdogob,Mudug,1802,2015,6,1.03
Galdogob,Mudug,1802,2015,7,0.99
Galdogob,Mudug,1802,2015,8,1.04
Galdogob,Mudug,1802,2015,9,1
Galdogob,Mudug,1802,2015,10,1.15
Galdogob,Mudug,1802,2015,11,1.48
Galdogob,Mudug,1802,2015,12,1.32
Galdogob,Mudug,1802,2016,1,1.19
Galdogob,Mudug,1802,2016,2,0.91
Galdogob,Mudug,1802,2016,3,0.91
Galdogob,Mudug,1802,2016,4,0.63
Galdogob,Mudug,1802,2016,5,0.52
Galdogob,Mudug,1802,2016,6,0.57
Galdogob,Mudug,1802,2016,7,0.53
Galdogob,Mudug,1802,2016,8,0.43
Galdogob,Mudug,1802,2016,9,0.47
Galdogob,Mudug,1802,2016,10,0.46
Galdogob,Mudug,1802,2016,11,0.36
Galdogob,Mudug,1802,2016,12,0.32
Galdogob,Mudug,1802,2017,1,0.27
Galdogob,Mudug,1802,2017,2,0.29
Galdogob,Mudug,1802,2017,3,0.3
Galdogob,Mudug,1802,2017,4,0.29
Galdogob,Mudug,1802,2017,5,0.5
Galdogob,Mudug,1802,2017,6,0.56
Galdogob,Mudug,1802,2017,7,0.53
Galdogob,Mudug,1802,2017,8,0.79
Galdogob,Mudug,1802,2017,9,0.83
Galdogob,Mudug,1802,2017,10,0.79
Galdogob,Mudug,1802,2017,11,0.69
Galdogob,Mudug,1802,2017,12,0.75
Galdogob,Mudug,1802,2018,1,0.86
Galdogob,Mudug,1802,2018,2,0.79
Galdogob,Mudug,1802,2018,3,0.89
Galdogob,Mudug,1802,2018,4,1.69
Galdogob,Mudug,1802,2018,5,2.19
Galdogob,Mudug,1802,2018,6,2.23
Galdogob,Mudug,1802,2018,7,1.9
Galdogob,Mudug,1802,2018,8,1.32
Galdogob,Mudug,1802,2018,9,1.66
Galdogob,Mudug,1802,2018,10,1.36
Galdogob,Mudug,1802,2018,11,0.79
Galdogob,Mudug,1802,2018,12,0.83
Galdogob,Mudug,1802,2019,1,1.04
Galdogob,Mudug,1802,2019,2,0.99
Galdogob,Mudug,1802,2019,3,0.63
Galdogob,Mudug,1802,2019,4,0.42
Galdogob,Mudug,1802,2019,5,1.08
Galdogob,Mudug,1802,2019,6,1.38
Galdogob,Mudug,1802,2019,7,1.68
Galdogob,Mudug,1802,2019,8,1.38
Galdogob,Mudug,1802,2019,9,1.06
Galdogob,Mudug,1802,2019,10,1.63
Galdogob,Mudug,1802,2019,11,2.73
Galdogob,Mudug,1802,2019,12,3.17
Galdogob,Mudug,1802,2020,1,3.09
Galdogob,Mudug,1802,2020,2,3.13
Galdogob,Mudug,1802,2020,3,4.47
Galdogob,Mudug,1802,2020,4,4.26
Galdogob,Mudug,1802,2020,5,1.98
Galdogob,Mudug,1802,2020,6,1.5
Galdogob,Mudug,1802,2020,7,1.59
Galdogob,Mudug,1802,2020,8,1.82
Galdogob,Mudug,1802,2020,9,1.2
Galdogob,Mudug,1802,2020,10,1.52
Galdogob,Mudug,1802,2020,11,1.56
Galdogob,Mudug,1802,2020,12,1.29
Galdogob,Mudug,1802,2021,1,1.4
Galdogob,Mudug,1802,2021,2,2.03
Galdogob,Mudug,1802,2021,3,2
Galdogob,Mudug,1802,2021,4,1.09
Galdogob,Mudug,1802,2021,5,1.22
Galdogob,Mudug,1802,2021,6,1.39
Galdogob,Mudug,1802,2021,7,1.29
Galdogob,Mudug,1802,2021,8,1.02
Galdogob,Mudug,1802,2021,9,0.77
Galdogob,Mudug,1802,2021,10,0.55
Galdogob,Mudug,1802,2021,11,0.33
Galdogob,Mudug,1802,2021,12,0.28
Galdogob,Mudug,1802,2022,1,0.29
Galdogob,Mudug,1802,2022,2,0.32
Galdogob,Mudug,1802,2022,3,0.39
Galdogob,Mudug,1802,2022,4,0.51
Galdogob,Mudug,1802,2022,5,0.85
Galdogob,Mudug,1802,2022,6,0.92
Galdogob,Mudug,1802,2022,7,0.97
Galdogob,Mudug,1802,2022,8,0.85
Galdogob,Mudug,1802,2022,9,0.74
Galdogob,Mudug,1802,2022,10,1.04
Galdogob,Mudug,1802,2022,11,1.31
Galdogob,Mudug,1802,2022,12,1.36
Galdogob,Mudug,1802,2023,1,1.55
Galdogob,Mudug,1802,2023,2,1.52
Galdogob,Mudug,1802,2023,3,1.23
Galdogob,Mudug,1802,2023,4,1.19
Galdogob,Mudug,1802,2023,5,1.23
Galdogob,Mudug,1802,2023,6,1.44
Galdogob,Mudug,1802,2023,7,
Garbahaarey,Gedo,2601,2013,1,
Garbahaarey,Gedo,2601,2013,2,
Garbahaarey,Gedo,2601,2013,3,
Garbahaarey,Gedo,2601,2013,4,
Garbahaarey,Gedo,2601,2013,5,
Garbahaarey,Gedo,2601,2013,6,
Garbahaarey,Gedo,2601,2013,7,
Garbahaarey,Gedo,2601,2013,8,
Garbahaarey,Gedo,2601,2013,9,
Garbahaarey,Gedo,2601,2013,10,
Garbahaarey,Gedo,2601,2013,11,
Garbahaarey,Gedo,2601,2013,12,
Garbahaarey,Gedo,2601,2014,1,
Garbahaarey,Gedo,2601,2014,2,
Garbahaarey,Gedo,2601,2014,3,
Garbahaarey,Gedo,2601,2014,4,
Garbahaarey,Gedo,2601,2014,5,
Garbahaarey,Gedo,2601,2014,6,
Garbahaarey,Gedo,2601,2014,7,
Garbahaarey,Gedo,2601,2014,8,
Garbahaarey,Gedo,2601,2014,9,
Garbahaarey,Gedo,2601,2014,10,
Garbahaarey,Gedo,2601,2014,11,
Garbahaarey,Gedo,2601,2014,12,
Garbahaarey,Gedo,2601,2015,1,1.12
Garbahaarey,Gedo,2601,2015,2,0.86
Garbahaarey,Gedo,2601,2015,3,0.78
Garbahaarey,Gedo,2601,2015,4,1.21
Garbahaarey,Gedo,2601,2015,5,1.35
Garbahaarey,Gedo,2601,2015,6,1.41
Garbahaarey,Gedo,2601,2015,7,1.31
Garbahaarey,Gedo,2601,2015,8,1.03
Garbahaarey,Gedo,2601,2015,9,0.76
Garbahaarey,Gedo,2601,2015,10,1.07
Garbahaarey,Gedo,2601,2015,11,1.32
Garbahaarey,Gedo,2601,2015,12,1.36
Garbahaarey,Gedo,2601,2016,1,1.27
Garbahaarey,Gedo,2601,2016,2,1.13
Garbahaarey,Gedo,2601,2016,3,1.11
Garbahaarey,Gedo,2601,2016,4,1.07
Garbahaarey,Gedo,2601,2016,5,1.02
Garbahaarey,Gedo,2601,2016,6,0.9
Garbahaarey,Gedo,2601,2016,7,0.66
Garbahaarey,Gedo,2601,2016,8,0.56
Garbahaarey,Gedo,2601,2016,9,0.63
Garbahaarey,Gedo,2601,2016,10,0.35
Garbahaarey,Gedo,2601,2016,11,0.34
Garbahaarey,Gedo,2601,2016,12,0.3
Garbahaarey,Gedo,2601,2017,1,0.33
Garbahaarey,Gedo,2601,2017,2,0.43
Garbahaarey,Gedo,2601,2017,3,0.46
Garbahaarey,Gedo,2601,2017,4,0.51
Garbahaarey,Gedo,2601,2017,5,0.47
Garbahaarey,Gedo,2601,2017,6,0.49
Garbahaarey,Gedo,2601,2017,7,0.49
Garbahaarey,Gedo,2601,2017,8,0.55
Garbahaarey,Gedo,2601,2017,9,0.63
Garbahaarey,Gedo,2601,2017,10,0.59
Garbahaarey,Gedo,2601,2017,11,0.82
Garbahaarey,Gedo,2601,2017,12,0.87
Garbahaarey,Gedo,2601,2018,1,0.9
Garbahaarey,Gedo,2601,2018,2,0.81
Garbahaarey,Gedo,2601,2018,3,0.79
Garbahaarey,Gedo,2601,2018,4,1.46
Garbahaarey,Gedo,2601,2018,5,1.98
Garbahaarey,Gedo,2601,2018,6,2.13
Garbahaarey,Gedo,2601,2018,7,2.11
Garbahaarey,Gedo,2601,2018,8,2.01
Garbahaarey,Gedo,2601,2018,9,1.7
Garbahaarey,Gedo,2601,2018,10,0.77
Garbahaarey,Gedo,2601,2018,11,0.53
Garbahaarey,Gedo,2601,2018,12,0.81
Garbahaarey,Gedo,2601,2019,1,0.99
Garbahaarey,Gedo,2601,2019,2,0.9
Garbahaarey,Gedo,2601,2019,3,0.87
Garbahaarey,Gedo,2601,2019,4,0.98
Garbahaarey,Gedo,2601,2019,5,1.56
Garbahaarey,Gedo,2601,2019,6,1.43
Garbahaarey,Gedo,2601,2019,7,1.48
Garbahaarey,Gedo,2601,2019,8,1.45
Garbahaarey,Gedo,2601,2019,9,1.2
Garbahaarey,Gedo,2601,2019,10,2.77
Garbahaarey,Gedo,2601,2019,11,2.6
Garbahaarey,Gedo,2601,2019,12,3.02
Garbahaarey,Gedo,2601,2020,1,2.93
Garbahaarey,Gedo,2601,2020,2,2.72
Garbahaarey,Gedo,2601,2020,3,2.87
Garbahaarey,Gedo,2601,2020,4,1.9
Garbahaarey,Gedo,2601,2020,5,1.68
Garbahaarey,Gedo,2601,2020,6,1.64
Garbahaarey,Gedo,2601,2020,7,1.63
Garbahaarey,Gedo,2601,2020,8,1.65
Garbahaarey,Gedo,2601,2020,9,1.19
Garbahaarey,Gedo,2601,2020,10,0.65
Garbahaarey,Gedo,2601,2020,11,0.63
Garbahaarey,Gedo,2601,2020,12,0.87
Garbahaarey,Gedo,2601,2021,1,0.99
Garbahaarey,Gedo,2601,2021,2,1.1
Garbahaarey,Gedo,2601,2021,3,1.2
Garbahaarey,Gedo,2601,2021,4,1.13
Garbahaarey,Gedo,2601,2021,5,1.18
Garbahaarey,Gedo,2601,2021,6,1.16
Garbahaarey,Gedo,2601,2021,7,1.17
Garbahaarey,Gedo,2601,2021,8,1.18
Garbahaarey,Gedo,2601,2021,9,1.03
Garbahaarey,Gedo,2601,2021,10,0.57
Garbahaarey,Gedo,2601,2021,11,0.42
Garbahaarey,Gedo,2601,2021,12,0.35
Garbahaarey,Gedo,2601,2022,1,0.36
Garbahaarey,Gedo,2601,2022,2,0.43
Garbahaarey,Gedo,2601,2022,3,0.45
Garbahaarey,Gedo,2601,2022,4,0.45
Garbahaarey,Gedo,2601,2022,5,0.67
Garbahaarey,Gedo,2601,2022,6,0.87
Garbahaarey,Gedo,2601,2022,7,0.86
Garbahaarey,Gedo,2601,2022,8,0.86
Garbahaarey,Gedo,2601,2022,9,0.77
Garbahaarey,Gedo,2601,2022,10,0.68
Garbahaarey,Gedo,2601,2022,11,0.77
Garbahaarey,Gedo,2601,2022,12,0.6
Garbahaarey,Gedo,2601,2023,1,0.57
Garbahaarey,Gedo,2601,2023,2,0.55
Garbahaarey,Gedo,2601,2023,3,0.71
Garbahaarey,Gedo,2601,2023,4,1.3
Garbahaarey,Gedo,2601,2023,5,1.37
Garbahaarey,Gedo,2601,2023,6,1.39
Garbahaarey,Gedo,2601,2023,7,
Garoowe,Nugaal,1701,2013,1,
Garoowe,Nugaal,1701,2013,2,
Garoowe,Nugaal,1701,2013,3,
Garoowe,Nugaal,1701,2013,4,
Garoowe,Nugaal,1701,2013,5,
Garoowe,Nugaal,1701,2013,6,
Garoowe,Nugaal,1701,2013,7,
Garoowe,Nugaal,1701,2013,8,
Garoowe,Nugaal,1701,2013,9,
Garoowe,Nugaal,1701,2013,10,
Garoowe,Nugaal,1701,2013,11,
Garoowe,Nugaal,1701,2013,12,
Garoowe,Nugaal,1701,2014,1,
Garoowe,Nugaal,1701,2014,2,
Garoowe,Nugaal,1701,2014,3,
Garoowe,Nugaal,1701,2014,4,
Garoowe,Nugaal,1701,2014,5,
Garoowe,Nugaal,1701,2014,6,
Garoowe,Nugaal,1701,2014,7,
Garoowe,Nugaal,1701,2014,8,
Garoowe,Nugaal,1701,2014,9,
Garoowe,Nugaal,1701,2014,10,
Garoowe,Nugaal,1701,2014,11,
